Obs191 191 1 1 0 2 1 0 0 7 0 0 26 3.2 1 0 1 1 3 2 3 10 100 5 4 90 8 1 4 7 0 40 1 1 
Obs192 192 0 0 0 3 1 1 0 8 9 1 19 2.1 2 0 19 2 1 5 5 10 80 6 10 40 5 5 10 10 0 0 10 1 
Obs193 193 0 0 0 0 1 0 0 7 6 0 27 3.4 4 0 0 2 0 2 10 3 500 5 10 50 7 1 5 8 40 0 9 1 
Obs194 194 1 1 1 1 0 0 0 7 8 0 27 3.8 12 10 0 0 1 3 2 3 100 6 4 240 5 1 6 9 0 50 7 1 
Obs195 195 0 0 0 1 1 0 0 3 5 1 25 3.3 8 15 1 1 4 2 4 4 100 5 10 150 3 0 3 7 20 100 0 1 
Obs196 196 1 1 1 2 1 0 0 6 1 0 32 3.7 20 20 1 1 3 2 8 2 75 5 9 60 1 0 5 5 0 10 5 1 
Obs197 197 1 1 0 3 1 1 6 0 5 1 26 3.2 0 1 1 1 0 4 4 5 50 2 10 40 5 5 8 7 25 0 10 1 
Obs198 198 0 0 0 1 1 0 5 7 3 0 27 3.5 1 3 2 1 2 3 1 3 50 4 10 24 4 2 7 7 0 0 3 1 
Obs199 199 0 0 0 2 1 0 7 0 3 0 27 3.5 3 5 5 1 0 2 6 5 300 6 10 999 5 2 7 2 15 0 10 1 
Obs200 200 1 1 0 2 1 1 0 9 4 0 21 3.3 8 8 2 2 5 10 7 10 200 5 3 100 0 0 6 8 0 40 7 1 
Obs201 201 1 1 0 3 1 2 5 7 8 1 21 4 2 3 0 0 2 2 3 6 40 5 10 29 3 0 5 9 0 100 5 1 
Obs202 202 1 1 0 1 1 0 0 9 6 0 25 3.1 15 15 4 1 3 1 20 10 80 5 10 300 8 1 8 7 0 100 3 1 
Obs203 203 0 0 1 2 1 0 1 4 2 0 26 4 15 5 1 3 2 6 12 5 100 5 10 750 7 1 5 9 40 100 0 1 
Obs204 204 1 1 0 2 1 5 0 2 5 1 25 3.4 1 1 1 1 1 2 2 3 120 2 7 70 3 0 4 8 35 100 10 1 
Obs205 205 1 1 1 3 1 5 1 1 10 1 28 2 10 25 30 0 3 10 20 10 100 5 10 1 0 0 10 5 0 100 10 1 
Obs206 206 1 1 0 0 1 5 6 0 4 0 30 3.7 10 5 1 1 10 5 14 3 200 5 5 243 1 0 7 7 0 100 9 1 
Obs207 207 0 0 1 3 1 0 0 6 6 1 23 3.3 10 30 1 1 3 2 5 8 100 2 10 150 3 0 3 10 40 100 6 1 
Obs208 208 1 1 0 3 1 4 2 8 8 1 18 3 7 0 0 0 7 4 5 0 80 5 10 30 0 0 5 8 20 100 5 1 
Obs209 209 0 0 0 2 1 2 7 0 6 1 21 2.9 0 0 0 0 1 2 2 0 80 2 10 70 2 0 8 6 20 20 3 1 
Obs210 210 0 0 1 3 0 3 5 2 0 1 26 2.8 2 1 5 3 17 2 3 9 50 5 0 150 5 1 3 10 0 100 8 1 
Obs211 211 0 0 0 0 1 0 6 2 8 1 22 4 0 0 1 1 3 1 3 5 80 5 5 100 5 5 0 9 30 80 8 1 
Obs212 212 0 0 0 2 1 0 0 1 9 1 24 3.4 30 25 3 1 10 1 12 10 200 5 0 1200 10 5 2 5 0 100 7 1 
Obs213 213 0 0 0 1 0 1 0 8 9 1 22 4 2 0 0 1 9 4 5 5 1000 5 7 5 0 5 5 10 0 0 6 1 
Obs214 214 0 0 0 1 1 0 0 6 9 1 27 3.8 8 0 1 1 8 3 6 7 5000 1 3 600 8 1 5 10 0 20 8 1 
Obs215 215 1 1 0 2 1 2 5 7 7 0 26 3.4 1 1 1 1 3 4 25 5 110 2 8 61 2 0 5 10 10 100 8 1 
Obs216 216 1 1 0 3 1 1 5 3 3 0 22 3.2 2 9 8 4 2 6 15 5 250 6 6 50 2 5 5 4 0 0 7 1 
Obs217 217 1 1 0 1 1 2 0 5 10 1 24 2.7 18 13 5 1 3 7 2 5 300 6 8 15 2 0 3 8 10 10 8 1 
Obs218 218 1 0 1 2 1 0 0 2 6 1 23 3.6 8 6 1 1 5 2 6 4 150 5 5 400 8 1 5 10 0 100 1 1 
Obs219 219 0 0 0 1 1 2 0 6 7 0 25 3.2 4 10 1 1 7 5 2 5 50 5 10 20 4 0 4 4 15 0 6 1 
Obs220 220 1 1 0 0 1 0 0 8 4 1 26 3.7 0 0 0 1 1 1 4 4 70 5 8 100 8 1 7 9 15 20 7 1 
Obs221 221 1 1 0 2 1 0 5 4 5 1 31 4 0 0 0 0 4 0 4 1 70 5 5 250 1 0 4 5 10 60 7 1 
Obs222 222 1 1 0 3 1 1 0 4 2 1 21 3.2 4 1 0 1 5 2 4 10 10000 6 1 100 2 0 10 9 10 0 4 1 
Obs223 223 0 0 0 2 1 3 0 6 7 1 24 3.5 8 8 0 2 2 2 5 10 1000 6 5 25 5 5 7 10 0 30 7 1 
Obs224 224 1 1 1 0 1 1 0 3 1 0 24 3 5 5 1 2 3 4 3 3 90 5 7 100 5 5 3 8 0 50 8 1 
Obs225 225 1 1 0 1 1 0 0 8 7 1 30 4 0 0 1 1 3 2 4 3 200 2 10 230 1 0 8 10 0 100 6 1 
Obs226 226 1 1 0 2 1 3 7 0 5 1 28 3.7 0 0 0 0 3 2 4 8 30 5 10 24 5 2 3 7 15 90 0 1 
Obs227 227 1 1 0 3 1 1 0 7 3 0 21 2.4 2 0 0 0 4 8 2 5 500 2 8 75 2 0 5 8 0 80 7 1 
Obs228 228 1 1 0 3 1 2 7 0 0 0 22 2.5 3 2 4 1 7 5 9 5 70 2 9 40 3 0 8 9 10 100 3 1 
Obs229 229 1 1 0 1 1 0 6 1 7 1 29 3.6 4 20 2 1 5 3 4 5 100 5 5 150 3 0 5 7 0 80 5 1 
Obs230 230 1 1 1 2 1 0 0 5 5 1 29 3.7 8 8 1 1 5 2 15 8 500 6 9 350 3 0 4 8 0 80 8 1 
Obs231 231 1 1 0 2 1 1 0 6 1 0 22 4 12 4 2 2 15 3 5 5 100 5 10 50 5 0 5 4 15 10 6 1 
Obs232 232 1 1 0 1 1 3 0 6 4 1 27 3.4 9 1 0 0 2 10 45 5 90 5 8 160 4 0 4 3 0 100 4 1 
Obs233 233 1 1 0 3 1 1 0 7 8 1 29 3.3 2 1 0 1 4 3 2 0 300 5 10 80 3 0 5 9 0 100 8 1 
Obs234 234 1 1 0 3 1 2 5 4 4 1 21 2.2 6 4 2 3 7 2 3 5 90 5 10 9 5 0 10 9 0 10 8 1 
Obs235 235 1 1 0 3 1 2 5 0 1 1 26 3.4 0 0 1 2 3 3 4 1 42 5 10 47 0 5 8 9 0 0 3 1 
Obs236 236 1 1 0 2 1 0 1 5 5 1 29 4 7 7 1 1 7 2 15 4 75 5 6 65 3 0 5 10 0 50 4 1 
Obs237 237 0 0 1 0 0 0 0 8 6 1 31 2.9 6 10 4 2 3 1 4 3 300 5 10 800 8 1 7 10 20 100 9 1 
Obs238 238 0 0 0 2 1 0 6 0 7 0 29 3.5 8 14 6 2 2 2 8 8 400 5 5 250 8 1 7 9 0 80 0 1 
Obs239 239 1 1 0 0 1 2 0 1 6 1 30 3.7 10 10 9 2 1 3 4 2 500 5 8 150 3 3 9 3 0 90 2 1 
Obs240 240 0 0 1 1 0 0 0 1 3 1 30 3.4 20 25 6 1 4 2 4 7 110 2 8 300 0 0 3 9 5 100 10 1 
Obs241 241 0 0 0 2 1 1 0 3 3 1 21 2.9 0 0 0 2 1 2 2 3 80 5 10 26 4 0 5 5 10 10 0 1 
Obs242 242 0 0 0 3 1 1 5 8 7 1 24 3.1 7 6 0 1 2 2 5 5 90000 2 7 12 3 0 5 9 10 0 8 1 
Obs243 243 0 0 0 2 1 4 3 8 8 1 29 3 0 0 0 0 4 1 3 5 100 2 7 500 7 0 3 7 0 100 6 1 
Obs244 244 1 1 1 2 1 0 6 5 1 1 32 3.1 5 11 2 1 10 5 7 6 80 2 10 150 2 0 3 8 0 100 7 1 
Obs245 245 1 1 0 0 0 0 0 7 8 1 24 3.5 10 8 2 1 5 2 10 4 200 5 6 70 3 1 3 8 15 80 9 1 
Obs246 246 1 1 0 2 1 0 5 4 5 1 26 3.4 9 0 0 0 10 4 6 5 100 6 5 200 5 5 5 8 5 90 6 1 
Obs247 247 1 1 0 3 1 1 5 3 5 0 26 3.8 2 0 0 1 1 3 4 5 50 5 10 10 2 0 5 7 0 10 4 1 
Obs248 248 0 0 1 2 1 0 7 3 9 1 28 2.2 10 15 5 1 2 3 6 2 60 6 5 20 3 5 9 9 20 90 4 1 
Obs249 249 1 1 1 2 1 0 6 4 8 1 26 3.8 15 18 1 3 5 2 10 5 114 5 4 170 3 0 5 8 40 100 7 1 
Obs250 250 1 1 1 1 1 0 1 3 7 1 27 3.5 9 10 5 1 4 6 4 4 100 1 3 250 7 1 6 9 5 100 5 1 
Obs251 251 1 1 1 2 1 0 0 10 8 1 24 3.9 5 6 2 1 4 8 2 0 70 6 4 80 5 5 8 10 0 100 9 1 
Obs252 252 1 1 0 2 1 1 0 7 7 1 24 2.5 9 4 5 2 7 8 3 7 102 2 5 135 5 0 5 7 10 80 5 1 
Obs253 253 1 1 0 2 0 3 7 9 8 1 31 3.2 3 0 0 1 3 4 3 6 1000 6 6 10 6 5 4 6 20 40 4 1 
Obs254 254 1 1 0 1 0 3 4 1 6 1 28 3.9 2 1 0 2 7 1 7 5 70 6 5 70 5 2 4 5 0 100 3 1 
Obs255 255 1 1 0 2 1 0 0 6 3 1 29 3.7 6 7 7 3 3 6 17 5 100 5 7 900 3 2 5 5 5 90 4 1 
Obs256 256 1 1 0 2 1 3 6 4 6 0 27 3.5 4 2 1 1 2 5 4 8 80 5 8 150 2 4 6 6 0 100 7 1 
Obs257 257 1 1 0 2 1 5 6 3 3 1 28 3.5 0 1 4 3 0 3 3 8 70 5 10 1 0 0 3 0 20 0 10 1 
Obs258 258 1 1 0 2 1 0 1 5 8 1 28 3.9 20 30 4 1 7 2 5 8 70 5 10 165 3 4 4 9 0 50 5 1 
Obs259 259 1 1 1 2 1 0 0 4 8 0 28 3.5 2 10 2 2 4 3 6 7 350 2 6 160 7 1 5 6 20 80 7 1 
Obs260 260 1 1 0 3 1 1 0 2 5 0 22 2.9 5 3 4 0 6 5 10 8 750 2 5 1 2 0 8 8 15 0 2 1 
Obs261 261 1 1 0 2 1 0 0 5 5 0 27 3.8 8 5 1 1 4 1 8 5 115 5 3 500 8 1 4 8 0 100 10 1 
Obs262 262 0 0 0 2 1 0 0 8 3 1 31 3.9 0 0 1 1 1 1 8 6 100 5 5 150 5 2 4 8 0 90 2 1 
Obs263 263 0 0 0 3 1 1 6 2 6 1 24 3.2 0 0 3 0 0 4 6 8 100 5 9 14 2 0 3 4 20 0 5 1 
Obs264 264 1 1 0 2 1 0 2 2 9 0 24 4 0 0 0 0 5 3 5 7 200 5 7 31 2 0 0 3 0 100 10 1 
Obs265 265 0 0 0 1 1 1 0 6 7 1 24 4 6 10 0 0 3 10 1 6 100 5 8 45 7 2 5 7 10 0 7 1 
Obs266 266 1 1 1 2 1 0 0 6 7 1 30 3.9 6 6 0 3 3 3 20 3 100 5 7 150 7 1 5 7 0 100 7 1 
Obs267 267 0 0 1 0 1 0 6 2 1 0 24 3.2 10 15 2 2 2 2 3 5 60 5 10 80 2 0 10 5 15 20 9 1 
Obs268 268 0 0 0 2 1 4 2 10 10 1 27 4 0 0 0 0 7 2 4 0 900 2 3 100 5 0 10 10 0 100 8 1 
Obs269 269 1 1 0 1 0 2 4 5 10 1 26 4 6 5 7 2 25 4 3 0 65 5 3 58 0 5 8 5 20 10 7 1 
Obs270 270 1 1 1 2 0 0 1 4 0 0 28 3.7 6 6 0 0 1 4 5 10 80 2 10 300 0 0 10 8 0 90 6 1 
Obs271 271 0 0 1 2 1 0 1 6 8 1 29 3.8 4 3 2 2 6 3 7 5 600 5 8 500 5 5 3 8 0 100 7 1 
Obs272 272 0 0 0 3 1 2 0 6 6 1 27 4 4 10 0 4 0 2 5 3 60 6 10 220 4 0 5 7 0 50 0 1 
Obs273 273 0 0 0 2 1 2 0 7 6 1 26 3 4 10 9 2 7 2 6 8 100 5 10 90 9 0 5 10 0 100 6 1 
Obs274 274 1 1 0 3 1 1 0 8 5 1 22 4 5 0 0 0 3 3 6 9 100 5 4 19 2 0 5 9 0 0 7 1 
Obs275 275 1 1 1 1 0 3 5 0 3 1 31 4 5 1 0 0 2 3 6 5 100 5 4 50 5 5 2 2 0 100 3 1 
Obs276 276 0 0 0 1 0 3 7 0 7 1 31 4 0 0 1 1 3 1 8 8 150 5 5 180 5 5 8 9 0 100 9 1 
Obs277 277 1 1 0 1 1 2 0 7 4 0 22 3.4 5 5 0 0 3 2 5 5 80 2 10 50 1 0 7 8 0 0 4 1 
Obs278 278 0 0 0 0 1 0 6 0 10 1 34 3 1 1 0 0 3 3 8 8 50 5 9 200 4 0 8 9 0 90 9 1 
Obs279 279 0 0 0 1 1 0 6 2 7 1 32 3.9 3 1 5 3 2 4 5 2 70 5 10 115 2 0 4 7 0 40 6 1 
Obs280 280 1 1 0 3 1 0 0 6 7 1 27 3.9 5 3 8 2 2 1 6 10 300 5 10 800 5 1 5 8 0 80 10 1 
Obs281 281 1 1 0 2 0 0 0 6 5 0 27 3.2 0 0 1 1 7 3 7 10 120 5 8 200 7 1 5 10 0 50 7 1 
Obs282 282 1 1 0 1 1 0 0 7 7 1 23 3.2 0 0 0 0 17 2 14 5 300 5 10 500 7 1 4 10 0 90 6 1 
Obs283 283 1 1 0 0 1 0 0 5 8 1 26 4 15 10 4 4 10 1 3 5 200 5 3 150 6 1 5 6 10 20 7 1 
Obs284 284 0 0 0 2 1 5 0 8 2 1 28 4 10 3 0 0 1 2 8 9 350 5 10 300 5 0 0 10 0 100 6 1 
Obs285 285 1 1 0 1 1 0 6 4 3 0 24 3.5 0 0 0 1 14 2 2 0 65 5 8 66 4 5 5 10 0 0 7 1 
Obs286 286 1 1 0 2 1 0 0 7 6 0 24 3.9 8 6 0 0 7 1 4 5 10000 6 7 300 7 5 4 8 0 100 5 1 
Obs287 287 1 1 0 3 1 2 0 5 6 1 27 3.1 6 2 1 2 5 2 6 4 100 5 10 60 4 0 6 8 0 100 7 1 
Obs288 288 0 0 1 3 0 0 2 3 1 1 32 2.7 25 8 13 2 3 10 5 8 300 5 0 1 0 0 4 9 15 90 10 1 
Obs289 289 0 0 0 0 0 3 7 0 7 1 29 3.9 2 4 2 3 3 2 5 7 200 5 9 15 5 5 6 10 10 90 3 1 
Obs290 290 0 0 0 1 1 4 2 9 5 1 19 4 0 0 0 0 7 2 5 7 2000 5 8 600 4 0 5 8 0 100 7 1 
Obs291 291 1 1 0 3 1 0 7 0 3 1 28 3.5 6 8 0 0 1 1 5 0 60 5 10 60 0 0 5 9 0 0 8 1 
Obs292 292 1 1 0 3 1 1 0 10 4 0 17 3.3 6 0 1 2 0 2 2 10 60000 5 10 30 6 0 5 5 10 0 5 1 
Obs293 293 1 1 0 2 1 0 1 6 4 0 24 3.8 3 3 1 2 7 1 10 0 100 5 5 500 3 1 2 6 5 100 3 1 
Obs294 294 1 1 0 2 1 0 6 8 9 1 30 3.8 3 0 1 1 2 1 7 0 111 5 7 415 5 0 7 8 0 100 7 1 
Obs295 295 1 2 0 0 1 0 5 2 2 0 26 3.5 0 0 1 1 11 5 3 5 20 2 10 30 0 0 7 8 30 10 8 1 
Obs296 296 1 1 0 2 1 0 0 7 7 1 25 4 5 3 1 1 2 2 3 5 90 5 8 40 5 2 8 7 0 0 7 1 
Obs297 297 1 1 0 1 1 0 0 8 0 0 20 3.3 8 10 0 1 1 3 4 0 80 1 10 80 4 0 5 8 0 0 10 1 
Obs298 298 1 1 0 0 1 1 0 2 5 1 24 3.3 6 6 6 0 4 5 7 5 125 5 10 25 0 0 5 3 0 0 0 1 
Obs299 299 1 1 0 2 1 0 0 4 5 1 24 3.9 7 6 1 1 6 2 4 3 90 2 4 300 4 0 4 7 5 90 7 1 
Obs300 300 1 1 0 3 1 1 0 5 0 0 23 3.5 0 0 3 3 14 6 4 6 250 5 10 55 5 0 5 9 20 30 10 1 
Obs301 301 1 1 0 2 1 0 1 4 3 0 29 3.8 1 2 5 7 2 4 12 10 100 6 0 125 5 0 5 2 30 60 6 1 
Obs302 302 1 1 0 2 1 0 0 0 5 0 33 3.8 4 2 0 0 2 10 4 3 100 5 10 100 0 0 0 5 0 80 1 1 
Obs303 303 0 0 1 3 1 0 1 2 5 0 25 3 20 0 9 0 3 9 17 10 200 5 6 123 5 2 1 10 30 50 0 1 
Obs304 304 0 0 0 2 1 0 2 6 5 1 28 2.9 12 20 1 1 7 4 4 8 300 5 10 80 5 5 5 8 5 100 7 1 
Obs305 305 0 0 0 2 1 3 0 7 7 1 25 3.5 3 0 0 0 1 1 5 3 120 5 10 100 8 0 5 10 0 50 9 1 
Obs306 306 1 1 0 1 1 0 0 10 4 0 30 4 0 0 0 2 4 1 3 5 100 5 5 120 6 1 5 10 0 100 8 1 
Obs307 307 1 1 1 3 1 0 0 3 8 1 27 3.5 12 20 1 0 1 3 10 3 150 5 5 250 3 0 5 9 0 100 1 1 
Obs308 308 0 0 1 0 1 0 0 5 3 0 26 3.4 10 10 2 3 2 4 3 4 100 5 10 180 6 1 4 8 0 70 5 1 
Obs309 309 1 1 0 3 1 5 0 4 8 1 22 4 10 4 2 0 3 3 20 5 99999 5 10 23 3 0 7 8 0 40 9 1 
Obs310 310 0 0 0 2 1 0 0 5 1 0 27 3 0 0 0 0 0 1 3 8 50 6 5 55 6 2 4 8 0 100 7 1 
Obs311 311 0 0 0 0 1 3 0 7 5 1 18 4 0 0 0 1 5 1 3 5 7000 5 10 700 3 4 10 8 0 100 7 1 
Obs312 312 1 1 1 1 1 0 0 3 1 0 26 3.7 8 10 2 2 4 3 4 8 110 5 10 1 3 1 2 2 5 10 7 1 
Obs313 313 1 1 0 3 1 5 4 1 5 1 22 3.4 2 1 0 2 8 4 6 5 88 5 10 55 4 0 6 8 0 40 7 1 
Obs314 314 0 0 0 3 0 3 0 0 8 1 29 3.9 2 0 3 2 3 4 5 1 1000 6 7 500 7 1 8 8 5 100 6 1 
Obs315 315 1 1 0 2 1 0 7 0 6 0 26 3.5 8 6 1 1 3 1 5 5 115 5 7 250 2 0 5 7 5 100 8 1 
Obs316 316 0 0 0 2 1 0 7 0 9 1 28 3.9 2 2 1 1 3 3 6 5 105 5 7 83 4 0 5 8 20 100 8 1 
Obs317 317 0 0 0 2 1 0 0 5 5 1 31 2.8 5 19 1 0 3 4 4 10 125 1 0 300 8 1 0 8 0 100 6 1 
Obs318 318 1 1 0 3 1 2 0 5 4 0 23 3.8 0 0 0 2 7 4 4 5 85 5 10 62 7 0 6 6 10 60 8 1 
Obs319 319 0 0 0 2 1 5 6 4 7 1 28 3.8 12 0 3 0 1 4 16 5 10000 5 10 34 5 5 4 8 20 0 1 1 
Obs320 320 1 1 1 3 1 0 0 3 7 0 29 3.8 20 35 2 2 1 1 6 3 80 2 10 50 1 0 3 5 20 40 4 1 
Obs321 321 1 1 0 2 1 0 1 4 9 1 34 3.9 6 6 1 0 4 2 10 4 20 5 5 100 4 0 3 7 0 100 5 1 
Obs322 322 1 1 0 2 1 0 0 8 8 1 25 3.8 5 4 5 1 4 2 2 8 90 5 5 150 10 1 1 8 0 100 8 1 
Obs323 323 1 1 0 0 0 0 0 7 2 0 22 3.9 6 10 2 1 5 6 20 6 60 1 7 85 8 1 7 8 0 0 3 1 
Obs324 324 0 0 1 1 1 0 0 7 6 1 34 3.8 8 25 8 0 3 3 4 7 2000 5 6 110 8 1 4 8 0 80 10 1 
Obs325 325 0 0 0 3 0 3 7 2 0 1 29 3.5 4 1 1 3 7 10 5 5 9 5 6 1 6 4 10 6 5 60 5 1 
Obs326 326 1 1 0 0 0 3 6 1 1 1 29 3.8 10 20 0 0 1 7 2 10 180 5 4 220 1 0 2 9 0 100 8 1 
Obs327 327 1 1 0 2 1 3 0 3 6 1 28 3.4 10 10 0 0 5 4 6 3 300 5 5 500 3 0 5 7 0 90 4 1 
Obs328 328 1 1 0 0 1 0 7 0 4 1 29 2.7 0 0 12 2 0 1 2 3 150 6 10 1 4 5 7 0 20 0 5 1 
Obs329 329 1 1 0 0 1 0 6 3 6 1 33 4 1 3 0 0 2 1 2 5 120 5 5 80 4 0 6 7 0 100 1 1 
Obs330 330 1 1 0 1 1 0 0 1 2 1 27 3.7 0 1 0 0 2 3 6 8 70 5 7 110 2 0 3 4 0 90 5 1 
Obs331 331 1 1 0 2 1 0 1 6 5 1 23 3.7 4 2 0 0 1 4 15 3 75 5 10 120 3 0 5 4 0 100 7 1 
Obs332 332 0 0 0 2 1 5 0 6 8 0 24 3.2 4 12 2 2 2 4 3 2 100 6 10 150 7 1 8 8 0 10 9 1 
Obs333 333 1 1 0 2 1 0 1 8 5 1 33 4 0 0 1 3 5 7 8 4 70 5 7 150 8 0 5 7 0 30 0 1 
Obs334 334 1 1 0 3 1 2 6 1 1 1 24 3.1 4 3 1 1 5 6 4 5 80 5 10 31 3 0 6 8 0 0 6 1 
Obs335 335 1 1 0 1 1 0 6 2 0 0 30 3.8 5 7 0 0 1 4 5 5 50 2 5 90 3 2 5 8 0 70 4 1 
Obs336 336 0 0 1 3 1 1 0 6 6 0 21 2 3 10 4 2 1 4 7 6 100 6 9 1 2 0 10 5 20 0 5 1 
Obs337 337 1 1 0 2 1 0 0 4 5 0 26 3.8 6 5 2 1 7 1 6 5 100 5 3 100 5 1 7 7 0 100 4 1 
Obs338 338 1 1 0 3 1 1 0 5 8 0 20 2.9 3 2 4 1 28 2 3 7 80 2 5 40 5 0 7 8 0 70 6 1 
Obs339 339 1 1 0 2 1 0 7 2 3 0 22 3.6 6 10 3 2 2 1 3 10 60 6 8 80 5 5 3 9 10 90 9 1 
Obs340 340 0 0 1 2 1 0 0 2 5 0 25 3.4 15 25 2 1 2 2 8 9 700 5 8 200 9 1 7 5 40 30 10 1 
Obs341 341 0 0 1 2 1 0 1 4 3 1 27 3.6 14 26 1 1 2 4 5 8 900 5 10 100 6 2 3 9 0 50 8 1 
Obs342 342 1 1 0 3 1 2 6 3 5 0 26 3.2 6 2 10 2 0 5 4 6 200 5 7 30 2 0 4 7 0 20 5 1 
Obs343 343 1 1 0 3 1 3 7 0 6 1 32 4 2 1 0 0 2 2 3 9 80 5 10 32 2 0 4 8 0 90 5 1 
Obs344 344 0 0 0 2 1 1 5 1 4 1 22 3.2 24 18 0 20 7 4 7 7 5 6 8 63 4 0 10 4 40 60 7 1 
Obs345 345 1 1 0 2 1 2 0 7 8 1 22 3.6 3 3 0 0 6 10 6 0 97 5 10 160 3 0 7 8 0 100 10 1 
Obs346 346 1 1 1 2 1 0 0 2 0 0 30 3.7 10 12 7 2 10 2 10 5 250 5 10 175 0 0 5 10 0 80 7 1 
Obs347 347 1 1 0 2 1 0 0 1 4 1 26 3.6 0 0 0 0 1 3 3 5 150 5 5 175 5 5 5 5 20 90 3 1 
Obs348 348 1 1 1 3 1 0 0 6 6 1 25 3.7 14 20 1 0 1 4 3 7 150 5 10 100 6 1 5 8 0 70 7 1 
Obs349 349 1 1 0 2 1 0 1 1 0 1 28 3.6 20 8 1 1 7 3 15 6 70 5 5 170 5 1 4 8 15 100 8 1 
Obs350 350 1 1 0 2 0 3 0 6 4 1 30 3.7 7 4 1 1 4 1 7 1 150 5 2 80 5 1 5 10 0 100 9 1 
Obs351 351 0 0 0 2 1 0 0 8 5 1 26 3.6 1 1 9 1 11 3 4 8 80 5 7 70 7 1 3 10 10 20 2 1 
Obs352 352 0 0 0 3 1 1 0 6 5 1 22 1.8 3 1 0 1 3 2 4 5 500 5 4 60 3 0 4 7 15 10 10 1 
Obs353 353 1 1 0 1 1 1 0 4 0 0 25 3 6 3 5 3 4 8 5 10 200 2 10 70 8 0 5 7 0 60 7 1 
Obs354 354 1 1 0 2 1 5 5 2 6 1 26 3.7 5 4 0 1 4 5 4 4 100 5 10 80 5 4 5 4 0 20 0 1 
Obs355 355 1 1 0 3 1 3 4 5 6 1 26 3.7 0 0 5 3 5 4 20 3 75 5 7 50 3 0 4 5 0 30 3 1 
Obs356 356 1 1 0 2 1 0 0 3 5 0 22 3.7 10 20 1 1 4 2 12 7 100 5 6 180 4 0 6 9 0 40 4 1 
Obs357 357 1 1 0 2 1 0 0 6 6 1 25 3 2 1 2 1 1 2 4 7 90 2 10 65 1 0 5 5 0 80 3 1 
Obs358 358 1 1 1 0 1 0 0 7 3 0 28 3.5 0 0 25 2 10 7 2 0 80 1 10 59 1 0 7 6 0 30 10 1 
Obs359 359 0 0 0 0 0 0 7 0 3 1 31 3.5 0 0 1 3 1 5 2 5 85 2 7 80 1 0 5 10 0 0 5 1 
Obs360 360 0 0 0 3 1 0 5 5 4 1 29 3.7 2 1 0 0 2 4 10 7 250 5 9 75 2 0 3 7 0 50 0 1 
Obs361 361 1 1 0 3 1 2 0 7 5 1 27 3.4 6 10 1 1 7 4 4 4 85 5 9 55 1 0 5 10 0 40 10 1 
Obs362 362 1 1 0 0 1 0 6 0 8 1 28 4 4 1 5 2 1 9 12 0 400 5 10 25 2 0 6 2 0 0 1 1 
Obs363 363 0 0 0 2 1 0 0 7 1 0 24 3.7 7 10 20 2 10 2 7 5 450 1 3 250 9 1 5 10 0 50 0 1 
Obs364 364 1 1 0 3 0 3 7 0 4 1 32 3.7 2 0 0 0 2 3 6 5 120 5 5 200 4 5 5 6 0 100 3 1 
Obs365 365 1 1 0 0 1 0 0 9 4 0 29 3.8 2 4 0 1 4 2 5 3 70 5 8 180 5 2 7 10 20 50 6 1 
Obs366 366 1 1 1 1 1 0 0 9 8 1 26 3.9 6 5 1 2 1 3 4 3 75 5 9 250 2 0 2 6 5 100 10 1 
Obs367 367 1 1 1 2 1 0 0 3 0 1 31 3.9 3 6 1 2 5 3 5 5 100 5 7 150 1 0 3 7 5 100 7 1 
Obs368 368 0 0 0 2 1 1 0 6 9 0 24 2.5 5 0 1 1 1 6 3 0 100 5 9 63 3 0 5 9 45 0 9 1 
Obs369 369 0 0 0 3 1 2 6 5 7 1 28 3.6 3 6 6 2 1 1 6 6 1000 6 10 100 0 0 9 7 5 70 6 1 
Obs370 370 1 1 0 2 1 0 0 5 10 1 29 3.8 15 15 3 2 2 2 5 8 200 5 8 250 1 0 4 9 0 70 8 1 
Obs371 371 0 0 0 0 1 0 7 0 5 0 33 3.9 1 2 21 6 0 0 2 2 60 2 10 10 2 5 6 10 0 0 2 1 
Obs372 372 1 1 0 2 1 0 1 6 8 1 26 3.5 14 15 2 1 5 4 6 5 80 5 5 300 3 0 5 6 0 100 4 1 
Obs373 373 1 1 0 3 1 0 0 1 0 0 28 3.2 5 8 0 1 5 3 2 1 100 5 7 500 5 0 5 7 0 100 5 1 
Obs374 374 0 0 0 1 0 3 0 7 10 1 33 3.7 3 4 0 2 7 3 5 9 10000 5 10 1000 5 2 8 9 0 100 10 1 
Obs375 375 0 0 0 3 1 1 0 7 7 1 23 2.3 3 1 1 2 2 4 1 5 200 5 7 1 5 0 6 10 15 0 1 1 
Obs376 376 0 0 0 3 1 1 0 4 9 1 20 2.5 8 4 4 1 2 10 4 7 100 5 10 50 5 0 2 9 5 0 3 1 
Obs377 377 1 1 0 1 1 0 0 6 7 0 27 3.6 8 3 2 2 4 2 3 6 100 5 1 130 9 1 3 10 30 50 1 1 
Obs378 378 1 1 0 2 1 0 7 0 2 0 32 4 0 1 2 1 3 2 6 7 1 5 8 200 2 0 5 7 0 90 2 1 
Obs379 379 1 1 0 2 1 0 0 2 0 1 28 4 4 1 1 1 8 6 14 5 120 5 10 150 1 0 4 8 5 50 8 1 
Obs380 380 1 1 0 0 1 0 0 4 5 0 22 3 12 7 10 2 2 7 2 0 55 2 9 20 3 0 4 6 15 0 6 1 
